name,ages,team,play_year,country,打,投,出賽數,打席,打數,打點,得分,安打,一安,二安,三安,全壘打,壘打數,被三振,盜壘,上壘率,長打率,打擊率,雙殺打,犧短,犧飛,四壞,故四,死球,盜壘刺,滾地出局,高飛出局,滾飛出局比,盜壘率,整體攻擊指數
余德龍36,25,Lamigo,2013,中華民國,右打,右投,113,436,404,40,49,112,92,16,2,2,138,54,21,0.306,0.342,0.27699999999999997,4,14,1,16,0,1,11,143,110,1.3,0.66,0.648
余德龍36,26,Lamigo,2014,中華民國,右打,右投,99,311,293,29,43,79,68,7,4,0,94,33,9,0.292,0.321,0.27,5,3,4,11,0,0,5,109,79,1.38,0.64,0.613
余德龍36,27,Lamigo,2015,中華民國,右打,右投,93,373,336,34,66,101,82,13,5,1,127,50,21,0.35600000000000004,0.37799999999999995,0.301,9,5,2,27,0,3,2,112,80,1.4,0.91,0.7340000000000001
余德龍36,28,Lamigo,2016,中華民國,右打,右投,101,340,313,31,45,80,67,5,4,4,105,67,9,0.29,0.335,0.256,7,5,4,16,1,1,4,94,81,1.16,0.69,0.625
余德龍36,29,Lamigo,2017,中華民國,右打,右投,61,172,154,14,31,39,32,4,1,2,51,30,5,0.304,0.331,0.253,5,3,2,11,1,1,2,55,35,1.571,0.71,0.635
余德龍36,30,Lamigo,2018,中華民國,右打,右投,39,76,69,10,9,17,14,3,0,0,20,11,0,0.27399999999999997,0.29,0.24600000000000002,2,3,1,2,0,1,1,23,22,1.045,0.0,0.564
余德龍36,31,Lamigo,2019,中華民國,右打,右投,54,132,119,10,30,38,29,6,2,1,51,18,2,0.37200000000000005,0.429,0.319,3,3,0,10,0,0,1,33,32,1.031,0.67,0.8009999999999999
余德龍36,32,樂天桃猿,2020,中華民國,右打,右投,51,115,98,15,18,30,25,4,0,1,37,26,3,0.35200000000000004,0.37799999999999995,0.306,3,7,2,7,0,1,1,30,21,1.429,0.75,0.73
余德龍36,33,樂天桃猿,2021,中華民國,右打,右投,18,41,37,3,4,14,14,0,0,0,14,5,2,0.41,0.37799999999999995,0.37799999999999995,2,2,0,2,0,0,1,15,5,3.0,0.67,0.7879999999999999
余賢明50,25,興農,2005,中華民國,左右開弓,左投,68,213,190,14,26,46,35,8,2,1,61,29,10,0.308,0.321,0.242,0,5,0,14,0,4,5,66,54,1.222,0.67,0.629
余賢明50,26,興農,2006,中華民國,左右開弓,左投,97,360,315,29,46,92,75,14,3,0,112,37,27,0.345,0.35600000000000004,0.292,5,13,3,26,2,1,14,130,72,1.806,0.66,0.701
余賢明50,27,興農,2007,中華民國,左右開弓,左投,95,358,320,25,47,73,59,9,3,2,94,62,8,0.29100000000000004,0.294,0.228,5,8,1,26,0,3,1,116,77,1.506,0.89,0.585
余賢明50,28,興農,2008,中華民國,左右開弓,左投,56,189,170,11,17,48,45,2,1,0,52,26,4,0.341,0.306,0.282,4,4,0,11,0,4,4,54,46,1.1740000000000002,0.5,0.647
余賢明50,29,興農,2009,中華民國,左右開弓,左投,71,136,116,11,23,29,24,5,0,0,34,22,8,0.32299999999999995,0.293,0.25,2,6,1,13,0,0,3,42,30,1.4,0.73,0.616
余賢明50,30,興農,2010,中華民國,左右開弓,左投,91,249,213,16,28,57,44,7,6,0,76,23,15,0.345,0.35700000000000004,0.268,2,11,0,24,0,1,5,83,61,1.361,0.75,0.7020000000000001
余賢明50,31,興農,2011,中華民國,左右開弓,左投,101,298,270,19,46,70,55,11,2,2,91,36,11,0.32299999999999995,0.337,0.259,0,1,1,21,0,5,14,112,54,2.074,0.44,0.66
余賢明50,32,興農,2012,中華民國,左右開弓,左投,79,290,258,24,43,81,65,14,1,1,100,36,10,0.376,0.38799999999999996,0.314,6,3,2,25,0,2,7,86,60,1.433,0.59,0.764
余進德5,26,興農,2004,中華民國,右打,右投,24,31,27,5,7,12,10,1,1,0,15,3,2,0.516,0.556,0.444,0,0,0,4,0,0,1,4,8,0.5,0.67,1.072
余進德5,27,興農,2005,中華民國,右打,右投,40,45,43,0,8,4,3,1,0,0,5,7,4,0.114,0.11599999999999999,0.09300000000000001,2,1,0,1,0,0,1,26,7,3.714,0.8,0.23
余進德5,28,興農,2006,中華民國,右打,右投,30,3,3,0,9,1,1,0,0,0,1,1,3,0.33299999999999996,0.33299999999999996,0.33299999999999996,0,0,0,0,0,0,1,0,1,0.0,0.75,0.6659999999999999
余進德5,28,Lamigo,2006,中華民國,右打,右投,16,25,23,1,6,5,5,0,0,0,5,4,3,0.20800000000000002,0.217,0.217,1,1,1,0,0,0,0,10,6,1.6669999999999998,1.0,0.425
余進德5,29,Lamigo,2007,中華民國,右打,右投,65,208,184,10,25,47,44,1,2,0,52,32,5,0.301,0.28300000000000003,0.255,3,12,0,12,0,0,4,77,40,1.925,0.56,0.584
余進德5,30,Lamigo,2008,中華民國,右打,右投,71,242,215,22,31,59,51,7,0,1,69,28,5,0.322,0.321,0.27399999999999997,6,11,0,15,1,0,3,88,51,1.725,0.63,0.643
余進德5,31,Lamigo,2009,中華民國,右打,右投,57,131,118,20,20,32,24,6,1,1,43,16,0,0.326,0.364,0.271,3,2,1,10,0,0,5,48,25,1.92,0.0,0.69
余進德5,32,Lamigo,2010,中華民國,右打,右投,82,240,224,20,27,57,46,9,0,2,72,32,4,0.298,0.321,0.254,13,2,0,14,0,0,2,82,55,1.4909999999999999,0.67,0.619
佩卓2,29,中信兄弟,2015,美國,左右開弓,右投,37,159,146,21,27,44,27,10,0,7,75,29,9,0.35200000000000004,0.514,0.301,1,0,1,11,0,1,1,29,45,0.644,0.9,0.866
來旺0,24,統一7-ELEVEn獅,1993,多明尼加,右打,右投,38,145,136,20,20,35,23,9,0,3,53,16,0,0.27699999999999997,0.39,0.257,2,4,1,4,0,0,0,56,34,1.6469999999999998,0.0,0.667
侯明坤0,29,三商,1990,中華民國,右打,右投,63,139,128,14,18,37,31,1,2,3,51,22,1,0.345,0.39799999999999996,0.289,3,0,0,10,0,1,0,44,25,1.76,1.0,0.743
侯明坤0,30,三商,1991,中華民國,右打,右投,80,252,236,16,15,47,37,8,2,0,59,47,2,0.235,0.25,0.19899999999999998,2,4,0,11,1,0,6,91,55,1.655,0.25,0.485
侯明坤0,31,三商,1992,中華民國,右打,右投,63,198,181,19,22,44,32,7,3,2,63,27,3,0.301,0.348,0.243,4,2,0,15,0,0,1,77,35,2.2,0.75,0.649
侯明坤0,32,俊國,1993,中華民國,右打,右投,50,104,100,16,12,27,17,8,0,2,41,22,1,0.29100000000000004,0.41,0.27,3,1,0,3,0,0,2,31,21,1.476,0.33,0.701
侯明坤0,33,俊國,1994,中華民國,右打,右投,36,73,68,10,9,17,12,3,1,1,25,14,1,0.27399999999999997,0.368,0.25,2,0,2,3,0,0,2,18,21,0.857,0.33,0.642
侯明坤0,34,三商,1995,中華民國,右打,右投,13,21,20,2,1,6,4,2,0,0,8,4,2,0.33299999999999996,0.4,0.3,1,0,0,1,0,0,0,5,5,1.0,1.0,0.733
侯明坤0,34,三商,1995,中華民國,右打,右投,13,21,20,2,1,6,4,2,0,0,8,4,2,0.33299999999999996,0.4,0.3,1,0,0,1,0,0,0,5,5,1.0,1.0,0.733
侯明坤0,35,三商,1996,中華民國,右打,右投,29,58,54,3,4,10,7,2,1,0,14,21,0,0.24100000000000002,0.259,0.185,0,0,0,4,0,0,0,13,10,1.3,0.0,0.5
侯明坤0,36,兄弟,1997,中華民國,右打,右投,5,7,7,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,1,4.0,0.0,0.0
侯明坤0,36,兄弟,1997,中華民國,右打,右投,5,7,7,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,1,4.0,0.0,0.0
偉來0,28,三商,1998,美國,右打,右投,7,28,27,3,3,6,4,2,0,0,8,3,0,0.25,0.29600000000000004,0.222,0,0,0,1,0,0,0,8,10,0.8,0.0,0.546
偉力0,31,三商,1997,委內瑞拉,右打,右投,26,95,78,6,9,18,13,2,0,3,29,22,1,0.355,0.37200000000000005,0.231,6,0,0,13,2,2,2,19,19,1.0,0.33,0.727
偉恩0,30,三商,1998,委內瑞拉,右打,右投,35,109,101,14,9,29,22,3,0,4,44,25,2,0.305,0.436,0.287,3,0,1,3,4,0,1,32,16,2.0,0.67,0.741
傑恩0,30,時報,1997,多明尼加,右打,右投,69,278,244,39,43,63,36,14,1,12,115,57,0,0.332,0.47100000000000003,0.258,6,0,2,26,4,2,1,67,57,1.175,0.0,0.8029999999999999
克拉克0,29,味全龍,1998,美國,左打,左投,15,42,36,1,3,11,7,4,0,0,15,5,0,0.39,0.41700000000000004,0.306,2,0,0,4,1,1,0,13,7,1.857,0.0,0.807
克里斯多福36,37,統一7-ELEVEn獅,2013,美國,右打,右投,20,90,77,13,10,20,15,2,1,2,30,11,0,0.348,0.39,0.26,0,0,1,10,1,1,0,17,30,0.5670000000000001,0.0,0.738
克魯茲0,27,兄弟,1992,多明尼加,右打,右投,77,291,236,39,50,67,39,16,0,12,119,55,19,0.41200000000000003,0.504,0.284,8,2,1,50,0,2,17,60,57,1.053,0.53,0.9159999999999999
克魯茲0,28,兄弟,1993,多明尼加,右打,右投,82,294,261,27,44,67,39,17,2,9,115,61,21,0.33799999999999997,0.441,0.257,8,0,0,30,1,2,6,62,71,0.873,0.78,0.779
克魯茲0,31,興農,1996,多明尼加,右打,右投,87,332,290,31,37,76,50,17,6,3,114,62,18,0.32899999999999996,0.39299999999999996,0.262,4,10,2,28,0,2,11,97,67,1.4480000000000002,0.62,0.722
克龍0,28,三商,1997,委內瑞拉,左打,右投,91,371,343,48,55,108,74,20,3,11,167,46,2,0.35100000000000003,0.48700000000000004,0.315,6,1,2,19,5,1,4,108,84,1.286,0.33,0.838
全浩瑋22,23,味全龍,2021,中華民國,右打,右投,9,26,25,2,1,4,3,1,0,0,5,8,0,0.16,0.2,0.16,0,1,0,0,0,0,0,8,6,1.3330000000000002,0.0,0.36
凃壯勳15,24,統一7-ELEVEn獅,2006,中華民國,右打,右投,13,22,21,2,1,4,3,1,0,0,5,8,0,0.19,0.23800000000000002,0.19,1,1,0,0,0,0,0,7,3,2.333,0.0,0.428
凃壯勳15,26,統一7-ELEVEn獅,2008,中華民國,右打,右投,31,54,48,3,7,14,10,3,0,1,20,12,0,0.358,0.41700000000000004,0.292,1,1,0,4,0,1,0,14,9,1.556,0.0,0.775
凃壯勳15,27,統一7-ELEVEn獅,2009,中華民國,右打,右投,46,78,75,7,6,13,10,2,0,1,18,26,1,0.195,0.24,0.17300000000000001,1,1,0,2,0,0,0,21,16,1.3130000000000002,1.0,0.435
凃壯勳15,28,統一7-ELEVEn獅,2010,中華民國,右打,右投,35,78,73,5,8,12,7,5,0,0,17,13,2,0.20800000000000002,0.233,0.16399999999999998,1,1,0,3,0,1,0,27,22,1.227,1.0,0.441
凃壯勳15,29,統一7-ELEVEn獅,2011,中華民國,右打,右投,50,118,100,10,16,21,14,7,0,0,28,26,0,0.27399999999999997,0.28,0.21,1,5,3,9,0,1,0,39,22,1.7730000000000001,0.0,0.5539999999999999
凃壯勳15,30,統一7-ELEVEn獅,2012,中華民國,右打,右投,31,80,73,9,6,21,18,2,0,1,26,15,1,0.321,0.35600000000000004,0.28800000000000003,2,2,1,3,0,1,0,17,23,0.7390000000000001,1.0,0.677
凃壯勳15,31,統一7-ELEVEn獅,2013,中華民國,右打,右投,10,13,12,2,1,2,2,0,0,0,2,3,0,0.231,0.16699999999999998,0.16699999999999998,1,0,0,1,0,0,0,5,2,2.5,0.0,0.39799999999999996
凃壯勳15,32,統一7-ELEVEn獅,2014,中華民國,右打,右投,50,135,124,5,11,25,23,2,0,0,27,45,0,0.231,0.218,0.20199999999999999,4,5,1,4,0,1,0,33,27,1.222,0.0,0.449
凃壯勳15,33,統一7-ELEVEn獅,2015,中華民國,右打,右投,15,23,21,1,2,4,3,1,0,0,5,3,1,0.22699999999999998,0.23800000000000002,0.19,1,1,0,1,0,0,0,11,4,2.75,1.0,0.465
凡托36,30,興農,2008,美國,右打,右投,17,50,48,1,5,14,11,2,0,1,19,7,0,0.32,0.396,0.292,3,0,0,2,0,0,0,18,9,2.0,0.0,0.716
凱文0,24,俊國,1993,美國,右打,右投,4,5,5,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0
凱斯0,32,味全龍,1993,美國,左右開弓,右投,89,336,289,34,33,76,63,11,1,1,92,46,6,0.34700000000000003,0.318,0.263,9,7,2,33,0,5,5,126,50,2.52,0.55,0.665
凱斯0,33,味全龍,1994,美國,左右開弓,右投,86,368,325,22,45,94,75,17,2,0,115,34,10,0.35,0.354,0.289,3,11,1,29,0,2,1,144,65,2.215,0.91,0.7040000000000001
利多0,26,統一7-ELEVEn獅,1994,多明尼加,左打,右投,18,54,49,2,9,15,15,0,0,0,15,4,3,0.34600000000000003,0.306,0.306,2,2,0,3,0,0,2,28,4,7.0,0.6,0.652
剛力士37,34,Lamigo,2007,美國,右打,右投,29,127,113,18,19,38,27,9,0,2,53,17,0,0.409,0.469,0.336,4,0,0,13,0,1,0,31,27,1.148,0.0,0.878
劉基鴻46,21,味全龍,2021,中華民國,右打,右投,38,163,150,21,13,35,21,12,0,2,53,39,0,0.28800000000000003,0.353,0.233,3,0,1,9,0,3,0,24,53,0.45299999999999996,0.0,0.6409999999999999
劉家豪22,22,Lamigo,2006,中華民國,左打,右投,10,19,17,1,2,3,2,1,0,0,4,3,0,0.21100000000000002,0.235,0.17600000000000002,1,0,1,1,0,0,0,10,2,5.0,0.0,0.446
劉家豪22,23,Lamigo,2007,中華民國,左打,右投,17,32,29,2,2,6,5,0,1,0,8,8,0,0.258,0.276,0.207,0,1,0,2,0,0,0,12,4,3.0,0.0,0.534
劉家豪22,24,Lamigo,2008,中華民國,左打,右投,24,66,58,2,10,14,12,2,0,0,16,9,0,0.29,0.276,0.24100000000000002,2,4,0,3,0,1,0,29,10,2.9,0.0,0.5660000000000001
劉家豪22,25,Lamigo,2009,中華民國,左打,右投,62,129,118,11,14,25,18,5,1,1,35,25,0,0.262,0.297,0.212,4,3,0,8,0,0,1,42,29,1.4480000000000002,0.0,0.5589999999999999
劉家豪22,26,Lamigo,2010,中華民國,左打,右投,16,39,34,4,1,10,8,2,0,0,12,7,0,0.35100000000000003,0.353,0.294,1,2,0,3,0,0,0,14,5,2.8,0.0,0.7040000000000001
劉家豪22,27,Lamigo,2011,中華民國,左打,右投,4,7,7,0,1,1,1,0,0,0,1,2,0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0,0,0,0,0,0,0,2,2,1.0,0.0,0.28600000000000003
劉家豪22,28,Lamigo,2012,中華民國,左打,右投,46,94,87,8,12,18,12,5,0,1,26,20,0,0.258,0.299,0.207,3,1,0,6,0,0,0,31,19,1.632,0.0,0.557
劉家豪22,29,Lamigo,2013,中華民國,左打,右投,44,60,56,3,2,11,10,1,0,0,12,16,0,0.22399999999999998,0.214,0.196,2,2,0,2,0,0,0,20,11,1.818,0.0,0.43799999999999994
劉家豪22,30,Lamigo,2014,中華民國,左打,右投,2,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,2,1,2.0,0.0,0.0
劉忠岳0,29,興農,1999,中華民國,右打,右投,77,219,200,21,12,50,44,6,0,0,56,24,3,0.29,0.28,0.25,7,5,2,10,0,2,4,90,43,2.093,0.43,0.57
劉忠岳0,30,興農,2000,中華民國,右打,右投,17,40,35,3,4,11,10,1,0,0,12,4,0,0.359,0.34299999999999997,0.314,2,1,1,3,0,0,0,15,7,2.1430000000000002,0.0,0.7020000000000001
劉明吉0,24,時報,1997,中華民國,左打,左投,7,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
劉時豪60,23,Lamigo,2014,中華民國,左打,右投,61,127,115,10,19,31,24,7,0,0,38,20,0,0.32799999999999996,0.33,0.27,3,1,0,10,1,0,0,40,25,1.6,0.0,0.6579999999999999
劉時豪60,24,Lamigo,2015,中華民國,左打,右投,68,157,139,12,14,33,23,8,1,1,46,19,0,0.318,0.331,0.237,5,0,1,15,0,2,0,49,39,1.256,0.0,0.649
劉時豪60,25,Lamigo,2016,中華民國,左打,右投,65,155,137,13,13,32,27,5,0,0,37,22,2,0.31,0.27,0.23399999999999999,7,0,2,15,0,1,0,51,34,1.5,1.0,0.58
劉時豪60,26,Lamigo,2017,中華民國,左打,右投,53,133,117,16,9,21,17,2,0,2,29,17,1,0.23399999999999999,0.248,0.179,1,5,2,8,0,1,1,41,45,0.9109999999999999,0.5,0.48200000000000004
劉時豪60,27,Lamigo,2018,中華民國,左打,右投,90,266,232,17,29,62,51,11,0,0,73,29,0,0.35,0.315,0.267,6,3,1,26,0,4,1,78,65,1.2,0.0,0.665
劉時豪60,28,Lamigo,2019,中華民國,左打,右投,41,84,74,8,8,21,17,3,0,1,27,13,0,0.354,0.365,0.284,2,2,0,6,0,2,0,23,19,1.2109999999999999,0.0,0.7190000000000001
劉時豪60,29,樂天桃猿,2020,中華民國,左打,右投,24,48,42,2,5,6,4,1,0,1,10,6,0,0.25,0.23800000000000002,0.14300000000000002,1,0,0,6,0,0,0,18,12,1.5,0.0,0.488
劉時豪60,30,味全龍,2021,中華民國,左打,右投,3,8,6,1,0,1,0,1,0,0,2,1,0,0.25,0.33299999999999996,0.16699999999999998,0,0,1,0,0,1,0,1,4,0.25,0.0,0.583
劉炳宣0,32,俊國,1995,韓國,右打,右投,5,20,18,3,2,2,1,0,0,1,5,5,0,0.1,0.278,0.111,2,0,2,0,0,0,0,6,7,0.857,0.0,0.37799999999999995
劉義傳19,28,三商,1990,中華民國,右打,右投,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
劉義傳19,31,三商,1993,中華民國,右打,右投,2,1,1,1,0,1,1,0,0,0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0
劉耿欣10,24,兄弟,2006,中華民國,右打,右投,73,239,209,16,22,33,26,5,0,2,44,43,6,0.223,0.21100000000000002,0.158,1,10,2,17,0,1,1,89,56,1.589,0.86,0.434
劉耿欣10,25,兄弟,2007,中華民國,右打,右投,84,302,268,26,30,67,56,9,2,0,80,48,8,0.299,0.299,0.25,6,11,3,17,0,3,5,121,46,2.63,0.62,0.598
劉耿欣10,26,兄弟,2008,中華民國,右打,右投,39,85,76,7,9,16,15,1,0,0,17,10,3,0.25,0.22399999999999998,0.21100000000000002,1,5,0,3,0,1,1,38,17,2.235,0.75,0.474
劉耿欣10,27,兄弟,2009,中華民國,右打,右投,107,386,339,33,39,77,62,12,2,1,96,48,15,0.282,0.28300000000000003,0.22699999999999998,5,17,3,24,0,3,9,159,75,2.12,0.63,0.565
劉育辰92,24,統一7-ELEVEn獅,2009,中華民國,右打,右投,50,122,114,13,9,30,26,4,0,0,34,24,1,0.306,0.298,0.263,2,1,0,5,0,2,0,37,24,1.5419999999999998,1.0,0.604
劉育辰92,25,統一7-ELEVEn獅,2010,中華民國,右打,右投,49,159,147,16,14,33,28,4,0,1,40,40,1,0.28300000000000003,0.272,0.22399999999999998,0,0,0,9,0,3,1,45,29,1.5519999999999998,0.5,0.555
劉育辰92,26,統一7-ELEVEn獅,2011,中華民國,右打,右投,31,78,70,10,5,16,11,5,0,0,21,15,0,0.257,0.3,0.22899999999999998,1,3,1,3,1,0,0,24,19,1.263,0.0,0.557
劉育辰92,27,統一7-ELEVEn獅,2012,中華民國,右打,右投,25,54,49,4,5,11,11,0,0,0,11,13,0,0.28300000000000003,0.22399999999999998,0.22399999999999998,1,1,0,4,0,0,0,16,10,1.6,0.0,0.507
劉育辰92,28,統一7-ELEVEn獅,2013,中華民國,右打,右投,65,191,169,16,22,43,34,7,0,2,56,33,0,0.324,0.331,0.254,6,3,1,15,0,3,1,46,51,0.902,0.0,0.655
劉育辰92,29,統一7-ELEVEn獅,2014,中華民國,右打,右投,61,159,145,11,19,31,29,0,0,2,37,32,1,0.26899999999999996,0.255,0.214,4,3,0,10,0,1,1,55,30,1.8330000000000002,0.5,0.524
劉育辰92,30,統一7-ELEVEn獅,2015,中華民國,右打,右投,12,39,39,4,5,10,7,2,0,1,15,12,0,0.256,0.385,0.256,1,0,0,0,0,0,0,6,11,0.545,0.0,0.6409999999999999
劉育辰92,31,統一7-ELEVEn獅,2016,中華民國,右打,右投,31,83,74,5,8,15,9,6,0,0,21,17,0,0.272,0.284,0.203,2,2,0,7,0,0,0,24,20,1.2,0.0,0.556
劉芙豪56,26,統一7-ELEVEn獅,2004,中華民國,右打,右投,54,67,60,2,10,7,2,2,1,2,17,27,2,0.209,0.28300000000000003,0.11699999999999999,2,0,0,4,0,3,1,16,10,1.6,0.67,0.49200000000000005
劉芙豪56,27,統一7-ELEVEn獅,2005,中華民國,右打,右投,93,264,243,25,36,63,44,15,1,3,89,59,13,0.299,0.366,0.259,2,3,3,11,0,4,0,59,68,0.868,1.0,0.665
劉芙豪56,28,統一7-ELEVEn獅,2006,中華民國,右打,右投,97,331,280,37,50,79,57,10,5,7,120,62,6,0.377,0.429,0.282,7,6,1,35,0,8,6,80,66,1.212,0.5,0.8059999999999999
劉芙豪56,29,統一7-ELEVEn獅,2007,中華民國,右打,右投,94,360,328,58,45,111,76,25,1,9,165,62,7,0.39299999999999996,0.503,0.33799999999999997,10,1,1,26,0,4,3,77,80,0.963,0.7,0.8959999999999999
劉芙豪56,30,統一7-ELEVEn獅,2008,中華民國,右打,右投,100,358,309,49,46,73,47,15,3,8,118,74,1,0.31,0.382,0.23600000000000002,8,0,11,34,0,4,0,78,95,0.821,1.0,0.6920000000000001
劉芙豪56,31,統一7-ELEVEn獅,2009,中華民國,右打,右投,93,348,298,46,44,82,56,13,2,11,132,66,4,0.366,0.44299999999999995,0.275,6,0,4,41,1,4,1,79,75,1.053,0.8,0.809
劉芙豪56,32,統一7-ELEVEn獅,2010,中華民國,右打,右投,119,495,433,59,50,121,90,20,1,10,173,86,31,0.359,0.4,0.27899999999999997,12,4,2,49,1,6,15,131,101,1.297,0.67,0.759
劉芙豪56,33,統一7-ELEVEn獅,2011,中華民國,右打,右投,117,522,456,57,85,141,104,21,2,14,208,80,23,0.379,0.456,0.309,12,2,5,48,5,6,12,142,100,1.42,0.66,0.835
劉芙豪56,34,統一7-ELEVEn獅,2012,中華民國,右打,右投,110,433,374,37,54,95,71,18,0,6,131,65,14,0.345,0.35,0.254,6,1,4,49,0,5,7,116,103,1.126,0.67,0.695
劉芙豪56,35,統一7-ELEVEn獅,2013,中華民國,右打,右投,68,253,211,27,36,56,43,8,4,1,75,34,5,0.371,0.355,0.265,8,1,3,34,1,3,2,67,58,1.155,0.71,0.726
劉芙豪56,36,統一7-ELEVEn獅,2014,中華民國,右打,右投,109,466,417,58,66,113,79,19,4,11,173,80,13,0.336,0.415,0.271,13,0,4,41,2,2,8,120,108,1.111,0.62,0.7509999999999999
劉芙豪56,37,統一7-ELEVEn獅,2015,中華民國,右打,右投,61,266,230,53,38,63,39,9,0,15,117,52,3,0.36700000000000005,0.509,0.27399999999999997,5,2,0,32,0,2,2,66,51,1.294,0.6,0.8759999999999999
劉芙豪56,38,統一7-ELEVEn獅,2016,中華民國,右打,右投,76,229,187,41,31,58,33,14,0,11,105,55,3,0.419,0.561,0.31,7,1,3,34,1,3,4,45,33,1.364,0.43,0.98
劉芙豪56,39,統一7-ELEVEn獅,2017,中華民國,右打,右投,34,97,88,10,10,21,15,4,1,1,30,27,1,0.302,0.341,0.239,2,1,0,8,0,0,0,20,21,0.9520000000000001,1.0,0.643
劉芙豪56,40,統一7-ELEVEn獅,2018,中華民國,右打,右投,6,14,12,1,1,1,1,0,0,0,1,4,0,0.214,0.083,0.083,1,0,0,2,0,0,0,5,2,2.5,0.0,0.297
劉裕安27,24,兄弟,2009,中華民國,左打,右投,41,53,44,5,11,12,9,3,0,0,15,10,1,0.377,0.341,0.273,1,0,1,6,0,2,0,13,10,1.3,1.0,0.718
力克強0,29,中信,1998,美國,左打,右投,15,43,36,2,5,10,10,0,0,0,10,3,1,0.395,0.278,0.278,1,0,0,7,0,0,0,19,4,4.75,1.0,0.6729999999999999
力歐19,31,誠泰,2007,美國,右打,右投,14,56,52,11,9,18,14,1,0,3,28,9,0,0.39299999999999996,0.5379999999999999,0.34600000000000003,1,0,0,3,0,1,0,14,11,1.273,0.0,0.9309999999999999
力歐19,32,米迪亞,2008,美國,右打,右投,20,77,72,13,9,21,12,5,0,4,38,16,1,0.325,0.528,0.292,2,0,1,3,0,1,0,25,11,2.273,1.0,0.853
努那0,25,兄弟,1990,多明尼加,右打,右投,75,283,268,25,25,64,52,8,3,1,81,33,6,0.26899999999999996,0.302,0.239,8,4,0,7,0,4,4,137,38,3.605,0.6,0.5710000000000001
勃朗0,36,兄弟,1991,美國,左右開弓,右投,85,337,315,25,35,84,63,11,5,5,120,27,10,0.301,0.381,0.267,8,5,1,16,0,0,11,131,79,1.6580000000000001,0.48,0.682
勃朗0,37,味全龍,1992,美國,左右開弓,右投,80,348,333,32,43,97,73,20,0,4,129,27,10,0.322,0.387,0.29100000000000004,7,0,0,15,0,0,5,121,88,1.375,0.67,0.7090000000000001
勃朗0,38,味全龍,1993,美國,左右開弓,右投,13,26,25,0,0,4,3,1,0,0,5,5,1,0.192,0.2,0.16,0,0,0,1,0,0,1,11,5,2.2,0.5,0.392
千代丸亮彦0,25,時報,1995,日本,右打,右投,12,22,19,2,3,4,4,0,0,0,4,8,0,0.28600000000000003,0.21100000000000002,0.21100000000000002,0,1,0,2,0,0,0,6,2,3.0,0.0,0.49700000000000005
卓琨原0,24,時報,1993,中華民國,右打,右投,6,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
卓琨原0,25,時報,1994,中華民國,右打,右投,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
卜南波0,25,時報,1997,中華民國,右打,右投,5,8,5,0,0,0,0,0,0,0,0,3,0,0.375,0.0,0.0,0,0,0,3,0,0,0,2,0,0.0,0.0,0.375
卜連登0,26,統一7-ELEVEn獅,1998,美國,右打,右投,16,43,37,3,5,12,9,2,0,1,17,10,0,0.419,0.45899999999999996,0.324,1,0,0,6,0,0,3,8,7,1.143,0.0,0.878
卡亞力0,30,中信,1998,多明尼加,右打,右投,17,36,36,8,6,11,7,1,0,3,21,11,2,0.306,0.583,0.306,1,0,0,0,0,0,0,9,5,1.8,1.0,0.889
卡內基0,31,三商,1998,委內瑞拉,左打,右投,29,123,116,16,22,41,31,7,0,3,57,21,4,0.38,0.491,0.353,2,2,0,4,0,1,3,30,26,1.1540000000000001,0.57,0.871
卡內基0,32,三商,1999,委內瑞拉,左打,右投,91,375,349,35,41,106,80,22,2,2,138,60,3,0.34299999999999997,0.395,0.304,5,1,0,18,4,3,6,115,69,1.6669999999999998,0.33,0.738
卡巴傑洛0,25,誠泰,2003,多明尼加,右打,右投,5,18,18,1,2,5,5,0,0,0,5,6,0,0.278,0.278,0.278,0,0,0,0,0,0,0,5,2,2.5,0.0,0.556
卡斯提25,28,統一7-ELEVEn獅,2009,委內瑞拉,右打,右投,73,320,290,65,46,91,63,15,0,13,145,25,20,0.34600000000000003,0.5,0.314,16,0,7,16,5,2,5,96,85,1.129,0.8,0.846
卡洛斯38,33,中信,2007,哥倫比亞,右打,右投,50,223,195,52,27,70,46,16,0,8,110,40,2,0.41200000000000003,0.564,0.359,6,0,5,18,2,3,1,39,51,0.765,0.67,0.976
