name,age,team,play_year,country,打,投,守備位置,出賽數,守備機會,刺殺,助殺,失誤,雙殺,三殺,守備率
闕樹木0,26,中信,1998,中華民國,右打,右投,游擊手,25,55,13,36,6,9,0,0.8909999999999999
闕樹木0,26,中信,1998,中華民國,右打,右投,三壘手,4,8,2,6,0,2,0,1.0
闕樹木0,27,中信,1999,中華民國,右打,右投,二壘手,73,309,121,176,12,28,0,0.961
闕樹木0,27,中信,1999,中華民國,右打,右投,三壘手,35,65,12,49,4,0,0,0.938
闕樹木0,27,中信,1999,中華民國,右打,右投,游擊手,3,8,2,4,2,1,0,0.75
闕樹木0,28,興農,2000,中華民國,右打,右投,一壘手,65,509,453,51,5,52,1,0.99
闕樹木0,28,興農,2000,中華民國,右打,右投,游擊手,1,2,1,1,0,1,0,1.0
闕樹木0,28,興農,2000,中華民國,右打,右投,二壘手,1,2,1,0,1,0,0,0.5
闕樹木0,29,興農,2001,中華民國,右打,右投,一壘手,81,722,658,51,13,70,0,0.982
闕樹木0,30,興農,2002,中華民國,右打,右投,一壘手,84,766,700,61,5,79,0,0.993
闕樹木0,31,興農,2003,中華民國,右打,右投,一壘手,95,892,828,60,4,75,0,0.996
闕樹木0,32,興農,2004,中華民國,右打,右投,一壘手,80,569,524,33,12,42,0,0.9790000000000001
闕樹木0,33,興農,2005,中華民國,右打,右投,一壘手,8,28,28,0,0,2,0,1.0
阿布多34,30,兄弟,2008,波多黎各,左打,左投,一壘手,1,9,6,3,0,0,0,1.0
阿洛瑪0,28,兄弟,1995,多明尼加,右打,右投,游擊手,12,60,20,37,3,5,0,0.95
阿洛瑪0,28,兄弟,1995,多明尼加,右打,右投,外野手,2,0,0,0,0,0,0,0.0
阿洛瑪0,31,統一7-ELEVEn獅,1998,多明尼加,右打,右投,游擊手,27,140,39,96,5,15,0,0.9640000000000001
阿諾0,25,時報,1993,美國,右打,右投,外野手,8,4,4,0,0,0,0,1.0
阿諾0,25,時報,1993,美國,右打,右投,三壘手,4,13,4,8,1,1,0,0.9229999999999999
阿諾0,25,時報,1993,美國,右打,右投,二壘手,3,5,2,3,0,1,0,1.0
阿諾0,25,時報,1993,美國,右打,右投,游擊手,2,9,2,7,0,2,0,1.0
阿諾0,25,時報,1993,美國,右打,右投,捕手,2,3,2,1,0,0,0,1.0
阿諾0,25,時報,1993,美國,右打,右投,一壘手,1,0,0,0,0,0,0,0.0
陳世峰50,25,誠泰,2003,中華民國,右打,右投,捕手,58,273,236,31,6,2,0,0.978
陳俊和0,21,俊國,1993,中華民國,右打,右投,捕手,8,13,12,0,1,0,0,0.9229999999999999
陳俊和0,21,俊國,1993,中華民國,右打,右投,外野手,1,2,2,0,0,0,0,1.0
陳俊和0,22,俊國,1994,中華民國,右打,右投,捕手,9,27,23,4,0,0,0,1.0
陳俊和0,22,俊國,1994,中華民國,右打,右投,外野手,3,4,4,0,0,0,0,1.0
陳俊和0,23,味全龍,1995,中華民國,右打,右投,捕手,11,25,22,1,2,0,0,0.92
陳俊和0,24,味全龍,1996,中華民國,右打,右投,捕手,3,14,11,1,2,0,0,0.857
陳俊和0,25,興農,1997,中華民國,右打,右投,一壘手,15,136,130,3,3,9,0,0.978
陳俊和0,25,興農,1997,中華民國,右打,右投,捕手,7,48,39,6,3,0,0,0.938
陳俊和0,26,興農,1998,中華民國,右打,右投,捕手,70,509,439,64,6,5,0,0.988
陳俊智0,22,三商,1993,中華民國,右打,右投,捕手,2,2,2,0,0,0,0,1.0
陳俊智0,22,三商,1993,中華民國,右打,右投,外野手,1,0,0,0,0,0,0,0.0
陳俊智0,23,三商,1994,中華民國,右打,右投,捕手,4,5,3,2,0,0,0,1.0
陳俊智0,24,三商,1995,中華民國,右打,右投,外野手,3,0,0,0,0,0,0,0.0
陳俊智0,26,味全龍,1997,中華民國,右打,右投,捕手,2,8,8,0,0,0,0,1.0
陳俊智0,27,味全龍,1998,中華民國,右打,右投,捕手,10,19,18,1,0,0,0,1.0
陳俊智0,27,味全龍,1998,中華民國,右打,右投,外野手,1,0,0,0,0,0,0,0.0
陳俊秀29,26,Lamigo,2014,中華民國,右打,右投,一壘手,15,131,120,7,4,22,0,0.9690000000000001
陳俊秀29,26,Lamigo,2014,中華民國,右打,右投,外野手,9,7,7,0,0,0,0,1.0
陳俊秀29,27,Lamigo,2015,中華民國,右打,右投,一壘手,112,946,859,78,9,88,0,0.99
陳俊秀29,28,Lamigo,2016,中華民國,右打,右投,一壘手,81,737,669,62,6,61,0,0.992
陳俊秀29,28,Lamigo,2016,中華民國,右打,右投,外野手,1,1,1,0,0,0,0,1.0
陳俊秀29,29,Lamigo,2017,中華民國,右打,右投,一壘手,95,796,710,77,9,84,0,0.9890000000000001
陳俊秀29,29,Lamigo,2017,中華民國,右打,右投,游擊手,1,0,0,0,0,0,0,0.0
陳俊秀29,30,Lamigo,2018,中華民國,右打,右投,一壘手,96,828,728,90,10,85,0,0.988
陳俊秀29,31,Lamigo,2019,中華民國,右打,右投,一壘手,86,697,648,46,3,62,0,0.996
陳俊秀29,32,樂天桃猿,2020,中華民國,右打,右投,一壘手,76,660,593,64,3,73,0,0.995
陳俊秀29,33,樂天桃猿,2021,中華民國,右打,右投,一壘手,27,194,168,25,1,20,0,0.995
陳俊義0,22,兄弟,1999,中華民國,右打,右投,三壘手,1,2,1,1,0,0,0,1.0
陳俊輝2,24,統一7-ELEVEn獅,2005,中華民國,右打,右投,捕手,1,2,1,1,0,0,0,1.0
陳俊輝2,25,統一7-ELEVEn獅,2006,中華民國,右打,右投,捕手,10,20,15,4,1,1,0,0.95
陳俊輝2,26,統一7-ELEVEn獅,2007,中華民國,右打,右投,捕手,13,13,12,1,0,0,0,1.0
陳俊輝2,27,統一7-ELEVEn獅,2008,中華民國,右打,右投,捕手,13,60,53,6,1,0,0,0.983
陳俊輝2,28,統一7-ELEVEn獅,2009,中華民國,右打,右投,捕手,49,182,166,15,1,1,0,0.995
陳俊輝2,29,統一7-ELEVEn獅,2010,中華民國,右打,右投,捕手,26,114,98,14,2,4,0,0.982
陳俊輝2,30,統一7-ELEVEn獅,2011,中華民國,右打,右投,捕手,41,191,168,21,2,0,0,0.99
陳俊輝2,31,統一7-ELEVEn獅,2012,中華民國,右打,右投,捕手,8,21,19,1,1,0,0,0.9520000000000001
陳俊輝2,32,統一7-ELEVEn獅,2013,中華民國,右打,右投,捕手,50,223,192,28,3,3,0,0.987
陳俊輝2,33,統一7-ELEVEn獅,2014,中華民國,右打,右投,捕手,13,42,33,9,0,0,0,1.0
陳俊輝2,34,統一7-ELEVEn獅,2015,中華民國,右打,右投,捕手,36,158,139,19,0,3,0,1.0
陳保宏0,27,誠泰,2003,中華民國,右打,右投,外野手,8,6,5,0,1,0,0,0.833
陳保宏0,27,誠泰,2003,中華民國,右打,右投,一壘手,4,34,32,2,0,1,0,1.0
陳保宏0,28,誠泰,2004,中華民國,右打,右投,三壘手,22,36,7,24,5,1,0,0.861
陳保宏0,28,誠泰,2004,中華民國,右打,右投,二壘手,1,1,0,1,0,0,0,1.0
陳偉漢13,25,中信兄弟,2014,中華民國,右打,右投,二壘手,20,75,24,48,3,16,0,0.96
陳偉漢13,26,中信兄弟,2015,中華民國,右打,右投,二壘手,18,40,18,20,2,4,0,0.95
陳偉漢13,26,中信兄弟,2015,中華民國,右打,右投,游擊手,11,43,13,27,3,9,0,0.93
陳偉漢13,29,中信兄弟,2018,中華民國,右打,右投,游擊手,36,157,50,97,10,21,0,0.9359999999999999
陳偉漢13,29,中信兄弟,2018,中華民國,右打,右投,二壘手,20,77,27,50,0,8,0,1.0
陳偉漢13,30,中信兄弟,2019,中華民國,右打,右投,二壘手,15,44,10,30,4,7,0,0.909
陳偉漢13,30,中信兄弟,2019,中華民國,右打,右投,游擊手,8,33,9,23,1,7,0,0.97
陳偉漢13,32,中信兄弟,2021,中華民國,右打,右投,二壘手,10,24,9,13,2,2,0,0.917
陳健偉10,23,中信,2000,中華民國,左打,右投,三壘手,8,19,3,12,4,1,0,0.789
陳健偉10,24,中信,2001,中華民國,左打,右投,一壘手,40,359,345,13,1,30,0,0.997
陳健偉10,24,中信,2001,中華民國,左打,右投,三壘手,8,17,5,11,1,0,0,0.941
陳健偉10,25,中信,2002,中華民國,左打,右投,三壘手,68,177,41,113,23,9,1,0.87
陳健偉10,25,中信,2002,中華民國,左打,右投,一壘手,7,46,45,1,0,3,0,1.0
陳健偉10,26,中信,2003,中華民國,左打,右投,三壘手,76,207,34,150,23,8,0,0.889
陳健偉10,26,中信,2003,中華民國,左打,右投,一壘手,3,8,6,1,1,1,0,0.875
陳健偉10,27,中信,2004,中華民國,左打,右投,一壘手,50,390,366,20,4,22,0,0.99
陳健偉10,27,中信,2004,中華民國,左打,右投,三壘手,20,40,5,28,7,1,0,0.825
陳健偉10,28,中信,2005,中華民國,左打,右投,一壘手,82,656,609,37,10,60,1,0.985
陳健偉10,29,中信,2006,中華民國,左打,右投,一壘手,33,292,265,23,4,20,0,0.986
陳健偉10,30,中信,2007,中華民國,左打,右投,一壘手,52,429,404,22,3,35,0,0.993
陳傑憲24,22,統一7-ELEVEn獅,2016,中華民國,左打,右投,游擊手,19,78,28,43,7,8,0,0.91
陳傑憲24,22,統一7-ELEVEn獅,2016,中華民國,左打,右投,外野手,17,25,22,3,0,1,0,1.0
陳傑憲24,22,統一7-ELEVEn獅,2016,中華民國,左打,右投,二壘手,3,9,4,5,0,0,0,1.0
陳傑憲24,23,統一7-ELEVEn獅,2017,中華民國,左打,右投,游擊手,108,474,182,269,23,82,0,0.951
陳傑憲24,23,統一7-ELEVEn獅,2017,中華民國,左打,右投,外野手,8,11,11,0,0,0,0,1.0
陳傑憲24,24,統一7-ELEVEn獅,2018,中華民國,左打,右投,游擊手,95,396,164,202,30,55,1,0.924
陳傑憲24,24,統一7-ELEVEn獅,2018,中華民國,左打,右投,外野手,14,27,23,3,1,0,0,0.963
陳傑憲24,24,統一7-ELEVEn獅,2018,中華民國,左打,右投,二壘手,4,9,3,5,1,1,0,0.889
陳傑憲24,25,統一7-ELEVEn獅,2019,中華民國,左打,右投,二壘手,13,57,16,37,4,7,0,0.93
陳傑憲24,25,統一7-ELEVEn獅,2019,中華民國,左打,右投,外野手,7,14,14,0,0,0,0,1.0
陳傑憲24,26,統一7-ELEVEn獅,2020,中華民國,左打,右投,外野手,98,224,215,6,3,1,0,0.987
陳傑憲24,26,統一7-ELEVEn獅,2020,中華民國,左打,右投,游擊手,11,51,15,29,7,7,0,0.863
陳傑憲24,27,統一7-ELEVEn獅,2021,中華民國,左打,右投,外野手,38,82,79,1,2,0,0,0.976
陳元甲69,24,誠泰,2004,中華民國,右打,右投,外野手,35,41,40,1,0,0,0,1.0
陳元甲69,25,誠泰,2005,中華民國,右打,右投,外野手,88,91,85,0,6,0,0,0.934
陳元甲69,26,誠泰,2006,中華民國,右打,右投,外野手,10,9,9,0,0,0,0,1.0
陳元甲69,26,誠泰,2006,中華民國,右打,右投,投手,1,0,0,0,0,0,0,0.0
陳元甲69,27,誠泰,2007,中華民國,右打,右投,外野手,63,73,66,2,5,1,0,0.932
陳元甲69,28,米迪亞,2008,中華民國,右打,右投,外野手,83,185,181,2,2,0,0,0.9890000000000001
陳光輝0,23,三商,1997,中華民國,右打,右投,三壘手,3,3,2,0,1,0,0,0.667
陳光輝0,24,三商,1998,中華民國,右打,右投,三壘手,2,4,1,3,0,1,0,1.0
陳克帆53,24,誠泰,2004,中華民國,右打,右投,捕手,31,251,216,29,6,3,0,0.976
陳克帆53,25,誠泰,2005,中華民國,右打,右投,捕手,45,200,179,17,4,1,0,0.98
陳克帆53,26,誠泰,2006,中華民國,右打,右投,捕手,20,51,48,2,1,1,0,0.98
陳克帆53,27,誠泰,2007,中華民國,右打,右投,捕手,73,297,269,24,4,3,0,0.987
陳克帆53,28,米迪亞,2008,中華民國,右打,右投,捕手,89,487,444,37,6,3,0,0.988
陳冠任55,24,兄弟,2006,中華民國,左打,左投,外野手,38,54,51,1,2,0,0,0.963
陳冠任55,25,兄弟,2007,中華民國,左打,左投,外野手,10,10,9,0,1,0,0,0.9
陳冠任55,26,兄弟,2008,中華民國,左打,左投,外野手,63,96,92,1,3,1,0,0.9690000000000001
陳冠任55,27,兄弟,2009,中華民國,左打,左投,外野手,14,19,19,0,0,0,0,1.0
陳冠任55,28,兄弟,2010,中華民國,左打,左投,外野手,94,158,153,1,4,0,0,0.975
陳冠任55,29,兄弟,2011,中華民國,左打,左投,外野手,38,78,75,2,1,0,0,0.987
陳冠任55,30,Lamigo,2012,中華民國,左打,左投,外野手,49,93,89,1,3,0,0,0.968
陳冠任55,31,Lamigo,2013,中華民國,左打,左投,外野手,32,49,48,0,1,0,0,0.98
陳冠任55,32,Lamigo,2014,中華民國,左打,左投,外野手,72,102,102,0,0,0,0,1.0
陳冠任55,33,Lamigo,2015,中華民國,左打,左投,外野手,34,51,48,2,1,0,0,0.98
陳凱倫24,25,興農,2012,中華民國,右打,右投,游擊手,39,132,46,78,8,23,0,0.9390000000000001
陳凱倫24,25,興農,2012,中華民國,右打,右投,二壘手,37,162,70,91,1,26,0,0.9940000000000001
陳凱倫24,26,義大,2013,中華民國,右打,右投,二壘手,76,417,166,245,6,63,0,0.986
陳凱倫24,26,義大,2013,中華民國,右打,右投,游擊手,4,6,2,4,0,0,0,1.0
陳凱倫24,27,義大,2014,中華民國,右打,右投,二壘手,65,249,89,156,4,33,0,0.9840000000000001
陳凱倫24,27,義大,2014,中華民國,右打,右投,三壘手,26,31,4,25,2,1,0,0.935
陳凱倫24,27,義大,2014,中華民國,右打,右投,游擊手,1,0,0,0,0,0,0,0.0
陳凱倫24,28,義大,2015,中華民國,右打,右投,二壘手,56,258,100,152,6,30,0,0.977
陳凱倫24,28,義大,2015,中華民國,右打,右投,三壘手,18,16,2,13,1,0,0,0.938
陳凱倫24,28,義大,2015,中華民國,右打,右投,游擊手,9,39,12,26,1,5,0,0.9740000000000001
陳凱倫24,29,義大,2016,中華民國,右打,右投,游擊手,90,354,116,224,14,54,0,0.96
陳凱倫24,29,義大,2016,中華民國,右打,右投,三壘手,2,2,0,1,1,0,0,0.5
陳凱倫24,29,義大,2016,中華民國,右打,右投,二壘手,1,5,3,2,0,1,0,1.0
陳凱倫24,30,富邦悍將,2017,中華民國,右打,右投,游擊手,47,140,48,84,8,23,0,0.943
陳凱倫24,30,富邦悍將,2017,中華民國,右打,右投,二壘手,10,37,13,23,1,4,0,0.973
陳凱倫24,30,富邦悍將,2017,中華民國,右打,右投,三壘手,4,6,1,4,1,1,0,0.833
陳凱倫24,31,富邦悍將,2018,中華民國,右打,右投,游擊手,55,153,55,96,2,20,0,0.987
陳凱倫24,31,富邦悍將,2018,中華民國,右打,右投,二壘手,14,47,24,23,0,5,0,1.0
陳凱倫24,31,富邦悍將,2018,中華民國,右打,右投,三壘手,7,6,1,5,0,1,0,1.0
陳凱倫24,31,富邦悍將,2018,中華民國,右打,右投,投手,2,0,0,0,0,0,0,0.0
陳凱倫24,32,富邦悍將,2019,中華民國,右打,右投,三壘手,30,63,19,42,2,3,0,0.968
陳凱倫24,32,富邦悍將,2019,中華民國,右打,右投,游擊手,16,46,19,26,1,5,0,0.978
陳凱倫24,32,富邦悍將,2019,中華民國,右打,右投,二壘手,10,29,11,17,1,3,0,0.966
陳凱倫24,33,富邦悍將,2020,中華民國,右打,右投,二壘手,45,201,72,128,1,20,0,0.995
陳凱倫24,33,富邦悍將,2020,中華民國,右打,右投,游擊手,9,38,11,27,0,6,0,1.0
陳凱倫24,33,富邦悍將,2020,中華民國,右打,右投,三壘手,8,7,2,5,0,0,0,1.0
陳凱倫24,33,富邦悍將,2020,中華民國,右打,右投,投手,1,0,0,0,0,0,0,0.0
陳凱倫24,34,富邦悍將,2021,中華民國,右打,右投,游擊手,16,63,21,40,2,7,0,0.968
陳凱倫24,34,富邦悍將,2021,中華民國,右打,右投,二壘手,5,17,8,9,0,2,0,1.0
陳凱倫24,34,富邦悍將,2021,中華民國,右打,右投,三壘手,4,3,0,3,0,0,0,1.0
*陳勤宗86,25,富邦悍將,2018,中華民國,右打,右投,三壘手,1,1,1,0,0,0,0,1.0
陳品捷93,26,富邦悍將,2017,中華民國,左打,右投,二壘手,43,192,79,105,8,27,0,0.958
陳品捷93,26,富邦悍將,2017,中華民國,左打,右投,外野手,16,23,21,1,1,0,0,0.9570000000000001
陳品捷93,27,富邦悍將,2018,中華民國,左打,右投,二壘手,75,362,132,217,13,54,0,0.9640000000000001
陳品捷93,27,富邦悍將,2018,中華民國,左打,右投,外野手,36,76,69,4,3,0,0,0.961
陳品捷93,28,富邦悍將,2019,中華民國,左打,右投,外野手,66,115,109,4,2,0,0,0.983
陳品捷93,28,富邦悍將,2019,中華民國,左打,右投,二壘手,1,4,1,2,1,1,0,0.75
陳品捷93,29,富邦悍將,2020,中華民國,左打,右投,外野手,18,23,21,1,1,0,0,0.9570000000000001
陳品捷93,30,味全龍,2021,中華民國,左打,右投,外野手,31,62,61,1,0,1,0,1.0
陳嘉宏5,24,中信,2004,中華民國,右打,右投,三壘手,67,197,50,131,16,8,0,0.919
陳嘉宏5,24,中信,2004,中華民國,右打,右投,游擊手,2,9,6,2,1,0,0,0.889
陳嘉宏5,25,中信,2005,中華民國,右打,右投,三壘手,97,272,76,167,29,12,0,0.893
陳嘉宏5,26,中信,2006,中華民國,右打,右投,三壘手,64,178,37,128,13,7,1,0.927
陳嘉宏5,27,中信,2007,中華民國,右打,右投,三壘手,27,60,13,39,8,2,0,0.867
陳嘉宏5,27,中信,2007,中華民國,右打,右投,一壘手,15,121,112,9,0,8,0,1.0
陳嘉宏5,28,中信,2008,中華民國,右打,右投,一壘手,20,112,103,8,1,11,0,0.991
陳嘉宏5,28,中信,2008,中華民國,右打,右投,三壘手,1,2,1,1,0,0,0,1.0
陳執信0,31,時報,1993,中華民國,右打,右投,捕手,73,401,329,58,14,5,0,0.965
陳執信0,32,時報,1994,中華民國,右打,右投,捕手,73,455,390,56,9,6,0,0.98
陳執信0,33,時報,1995,中華民國,右打,右投,捕手,76,384,345,36,3,4,0,0.992
陳執信0,34,時報,1996,中華民國,右打,右投,捕手,79,437,372,61,4,7,0,0.991
陳執信0,35,時報,1997,中華民國,右打,右投,捕手,43,294,260,32,2,8,0,0.993
陳執信0,35,時報,1997,中華民國,右打,右投,一壘手,1,0,0,0,0,0,0,0.0
陳大順0,29,味全龍,1993,中華民國,右打,右投,一壘手,13,49,47,1,1,3,0,0.98
陳大順0,29,味全龍,1993,中華民國,右打,右投,三壘手,3,3,1,2,0,0,0,1.0
陳大順0,30,味全龍,1994,中華民國,右打,右投,一壘手,37,365,348,17,0,21,0,1.0
陳大順0,31,味全龍,1995,中華民國,右打,右投,一壘手,26,176,168,7,1,16,0,0.9940000000000001
陳大順0,32,味全龍,1996,中華民國,右打,右投,一壘手,34,213,204,8,1,18,0,0.995
陳大順0,32,味全龍,1996,中華民國,右打,右投,外野手,1,0,0,0,0,0,0,0.0
陳大順0,33,味全龍,1997,中華民國,右打,右投,一壘手,34,225,207,11,7,13,0,0.9690000000000001
陳大順0,33,味全龍,1997,中華民國,右打,右投,外野手,1,0,0,0,0,0,0,0.0
陳大順0,33,味全龍,1997,中華民國,右打,右投,三壘手,1,0,0,0,0,0,0,0.0
陳大順0,34,味全龍,1998,中華民國,右打,右投,一壘手,38,297,269,26,2,18,0,0.993
陳大順0,34,味全龍,1998,中華民國,右打,右投,三壘手,2,1,1,0,0,0,0,1.0
陳大順0,35,味全龍,1999,中華民國,右打,右投,一壘手,26,249,239,10,0,15,1,1.0
陳大順0,35,味全龍,1999,中華民國,右打,右投,三壘手,16,40,7,29,4,4,0,0.9
陳威儒13,26,兄弟,2011,中華民國,右打,右投,二壘手,25,59,32,27,0,7,0,1.0
陳威儒13,26,兄弟,2011,中華民國,右打,右投,三壘手,19,29,2,24,3,2,0,0.897
陳威儒13,26,兄弟,2011,中華民國,右打,右投,游擊手,1,0,0,0,0,0,0,0.0
陳威儒13,27,兄弟,2012,中華民國,右打,右投,二壘手,7,15,5,9,1,2,0,0.9329999999999999
陳威儒13,27,兄弟,2012,中華民國,右打,右投,三壘手,2,3,0,3,0,0,0,1.0
陳威儒13,28,兄弟,2013,中華民國,右打,右投,二壘手,25,98,37,56,5,6,0,0.9490000000000001
陳威儒13,28,兄弟,2013,中華民國,右打,右投,三壘手,10,22,4,17,1,2,0,0.955
陳威儒13,29,中信兄弟,2014,中華民國,右打,右投,三壘手,2,1,0,1,0,1,0,1.0
陳威志0,24,中信,1999,中華民國,左打,左投,一壘手,8,30,30,0,0,4,0,1.0
陳威志0,25,中信,2000,中華民國,左打,左投,一壘手,47,349,331,17,1,27,0,0.997
陳威志0,26,中信,2001,中華民國,左打,左投,一壘手,45,323,311,7,5,23,0,0.985
陳威志0,27,中信,2002,中華民國,左打,左投,一壘手,28,146,140,5,1,16,0,0.993
陳威志0,28,中信,2003,中華民國,左打,左投,一壘手,51,262,243,16,3,27,0,0.9890000000000001
陳威志0,29,興農,2004,中華民國,左打,左投,一壘手,23,155,142,10,3,11,0,0.981
陳威成0,27,俊國,1993,中華民國,右打,右投,外野手,46,70,65,4,1,3,0,0.986
陳威成0,28,俊國,1994,中華民國,右打,右投,外野手,58,94,87,3,4,1,0,0.9570000000000001
陳威成0,28,俊國,1994,中華民國,右打,右投,游擊手,1,0,0,0,0,0,0,0.0
陳威成0,29,俊國,1995,中華民國,右打,右投,外野手,92,131,118,7,6,0,0,0.9540000000000001
陳威成0,30,興農,1996,中華民國,右打,右投,外野手,63,85,75,7,3,0,0,0.965
陳威成0,31,興農,1997,中華民國,右打,右投,外野手,59,79,75,3,1,0,0,0.987
陳子豪1,18,兄弟,2013,中華民國,左打,左投,外野手,1,4,3,1,0,0,0,1.0
陳子豪1,19,中信兄弟,2014,中華民國,左打,左投,外野手,78,128,122,4,2,2,0,0.9840000000000001
陳子豪1,20,中信兄弟,2015,中華民國,左打,左投,外野手,89,158,148,4,6,2,0,0.9620000000000001
陳子豪1,21,中信兄弟,2016,中華民國,左打,左投,外野手,111,124,114,5,5,1,0,0.96
陳子豪1,22,中信兄弟,2017,中華民國,左打,左投,外野手,68,105,98,0,7,0,0,0.9329999999999999
陳子豪1,23,中信兄弟,2018,中華民國,左打,左投,外野手,103,193,182,6,5,0,0,0.9740000000000001
陳子豪1,24,中信兄弟,2019,中華民國,左打,左投,外野手,104,185,172,9,4,2,0,0.978
陳子豪1,25,中信兄弟,2020,中華民國,左打,左投,外野手,82,132,127,5,0,3,0,1.0
陳子豪1,26,中信兄弟,2021,中華民國,左打,左投,外野手,32,51,44,3,4,1,0,0.922
陳子鴻73,25,中信兄弟,2017,中華民國,右打,右投,一壘手,9,78,71,7,0,13,0,1.0
陳子鴻73,25,中信兄弟,2017,中華民國,右打,右投,外野手,6,12,12,0,0,0,0,1.0
陳子鴻73,25,中信兄弟,2017,中華民國,右打,右投,三壘手,2,8,3,3,2,1,0,0.75
陳子鴻73,27,中信兄弟,2019,中華民國,右打,右投,外野手,5,7,7,0,0,0,0,1.0
陳子鴻73,27,中信兄弟,2019,中華民國,右打,右投,一壘手,2,5,5,0,0,1,0,1.0
陳宗甫7,24,興農,1999,中華民國,右打,右投,三壘手,55,168,44,111,13,9,0,0.9229999999999999
陳宗甫7,25,興農,2000,中華民國,右打,右投,三壘手,20,35,18,15,2,3,1,0.943
陳宗甫7,25,興農,2000,中華民國,右打,右投,二壘手,8,34,13,20,1,3,0,0.971
陳宗甫7,26,興農,2001,中華民國,右打,右投,三壘手,30,62,14,44,4,6,0,0.935
陳宗甫7,26,興農,2001,中華民國,右打,右投,二壘手,14,72,23,46,3,14,0,0.958
陳宗甫7,26,興農,2001,中華民國,右打,右投,一壘手,6,13,12,1,0,1,0,1.0
陳宗甫7,26,興農,2001,中華民國,右打,右投,游擊手,1,0,0,0,0,0,0,0.0
陳宗甫7,27,興農,2002,中華民國,右打,右投,三壘手,40,84,30,44,10,6,0,0.8809999999999999
陳宗甫7,27,興農,2002,中華民國,右打,右投,二壘手,16,62,29,28,5,5,0,0.919
陳宗甫7,28,興農,2003,中華民國,右打,右投,二壘手,18,25,12,11,2,3,0,0.92
陳宗甫7,28,興農,2003,中華民國,右打,右投,三壘手,8,22,3,18,1,1,0,0.955
陳宗甫7,29,興農,2004,中華民國,右打,右投,三壘手,17,38,7,25,6,2,0,0.8420000000000001
陳宗甫7,29,興農,2004,中華民國,右打,右投,二壘手,5,20,10,10,0,1,0,1.0
陳宗甫7,30,興農,2005,中華民國,右打,右投,三壘手,17,59,13,42,4,2,0,0.932
陳宗甫7,30,興農,2005,中華民國,右打,右投,二壘手,1,0,0,0,0,0,0,0.0
陳宗甫7,31,興農,2006,中華民國,右打,右投,二壘手,10,16,8,8,0,2,0,1.0
陳宗甫7,31,興農,2006,中華民國,右打,右投,游擊手,1,0,0,0,0,0,0,0.0
陳宗男0,24,興農,1998,中華民國,左打,左投,外野手,92,125,118,5,2,1,0,0.9840000000000001
陳宗男0,25,興農,1999,中華民國,左打,左投,外野手,62,75,70,2,3,1,0,0.96
陳家偉3,24,統一7-ELEVEn獅,2005,中華民國,右打,右投,三壘手,16,32,10,17,5,1,0,0.8440000000000001
陳家偉3,24,統一7-ELEVEn獅,2005,中華民國,右打,右投,游擊手,11,36,13,22,1,5,0,0.972
陳家偉3,24,統一7-ELEVEn獅,2005,中華民國,右打,右投,一壘手,8,31,30,1,0,2,0,1.0
陳家偉3,25,統一7-ELEVEn獅,2006,中華民國,右打,右投,一壘手,31,255,235,16,4,18,0,0.9840000000000001
陳家偉3,25,統一7-ELEVEn獅,2006,中華民國,右打,右投,三壘手,28,66,17,44,5,3,0,0.924
陳家偉3,25,統一7-ELEVEn獅,2006,中華民國,右打,右投,游擊手,11,46,13,32,1,10,0,0.978
陳家駒42,25,中信兄弟,2014,中華民國,左打,右投,捕手,57,246,223,22,1,2,0,0.996
陳家駒42,26,中信兄弟,2015,中華民國,左打,右投,捕手,93,475,430,43,2,4,0,0.996
陳家駒42,27,中信兄弟,2016,中華民國,左打,右投,捕手,65,378,352,25,1,2,0,0.997
陳家駒42,28,中信兄弟,2017,中華民國,左打,右投,捕手,38,236,222,14,0,1,0,1.0
陳家駒42,29,中信兄弟,2018,中華民國,左打,右投,捕手,13,37,36,1,0,0,0,1.0
陳家駒42,31,中信兄弟,2020,中華民國,左打,右投,捕手,63,435,396,38,1,3,0,0.998
陳家駒42,32,中信兄弟,2021,中華民國,左打,右投,捕手,19,107,98,9,0,0,0,1.0
陳峰民41,26,第一,2003,中華民國,右打,右投,捕手,79,458,397,52,9,4,0,0.98
陳峰民41,27,Lamigo,2004,中華民國,右打,右投,捕手,78,543,484,57,2,11,0,0.996
陳峰民41,28,Lamigo,2005,中華民國,右打,右投,捕手,75,484,422,52,10,4,0,0.9790000000000001
陳峰民41,29,Lamigo,2006,中華民國,右打,右投,捕手,96,660,595,59,6,7,0,0.991
陳峰民41,30,Lamigo,2007,中華民國,右打,右投,捕手,98,621,553,62,6,10,0,0.99
陳峰民41,31,Lamigo,2008,中華民國,右打,右投,捕手,83,479,443,34,2,3,0,0.996
陳峰民41,32,Lamigo,2009,中華民國,右打,右投,捕手,80,409,371,32,6,5,0,0.985
陳建村0,24,兄弟,1998,中華民國,右打,右投,外野手,29,32,25,2,5,0,0,0.8440000000000001
陳建村0,24,兄弟,1998,中華民國,右打,右投,捕手,8,17,16,1,0,0,0,1.0
陳建村0,25,兄弟,1999,中華民國,右打,右投,外野手,7,6,4,0,2,0,0,0.667
陳弘桂51,24,兄弟,2012,中華民國,右打,右投,三壘手,15,31,12,13,6,2,0,0.8059999999999999
